Y座標,余熱時間,硬化時間,余熱開始日時,生産日,注入時間,投入開始日時_dayofweek,取出終了日時_dayofweek,生産日_dayofweek,preheat_duration,preheat_duration_negative,curing_duration_ratio,preheat_duration_injection_duration_ratio,preheat_duration_curing_duration_ratio,anomaly_flag_ratio,time_anomaly_score,B剤流圧(Mpa)_scaled,A剤タンク2圧力(Mpa)_scaled,生産吐出時間(sec)_scaled,余熱時間_scaled,生産日_dayofweek_scaled,生産日_day_scaled,preheat_duration_scaled,preheat_duration_injection_duration_ratio_scaled,preheat_duration_curing_duration_ratio_scaled
332.0,1130,1088,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,1.0,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
405.0,1125,1082,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,0.0,0.336734693877551,1.5,-0.4,0.0,0.0,0.0
366.8,1125,1082,46115.0,46115.0,10.00000045,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.025000000000000022,-0.9600000000000002,0.336734693877551,1.5,-0.4,0.0,0.0,0.0
332.0,1125,1082,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,1.0,0.336734693877551,1.5,-0.4,0.0,0.0,0.0
332.0,1125,1082,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,1.0,0.336734693877551,1.5,-0.4,0.0,0.0,0.0
405.0,1122,1100,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,0.0,0.30612244897959184,1.5,-0.4,0.0,0.0,0.0
356.8,1122,1100,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,0.6,0.30612244897959184,1.5,-0.4,0.0,0.0,0.0
332.0,1122,1100,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,1.0,0.30612244897959184,1.5,-0.4,0.0,0.0,0.0
332.0,1122,1100,46115.0,46115.0,13.9999995,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,1.0,0.30612244897959184,1.5,-0.4,0.0,0.0,0.0
405.0,1115,1101,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,0.0,0.23469387755102042,1.5,-0.4,0.0,0.0,0.0
332.0,1115,1101,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,1.0,0.23469387755102042,1.5,-0.4,0.0,0.0,0.0
360.0,1056,1164,46115.0,46115.0,10.00000045,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.3673469387755102,1.5,-0.4,0.0,0.0,0.0
351.0,1047,1115,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.45918367346938777,1.5,-0.4,0.0,0.0,0.0
351.0,1043,1122,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5,1.5,-0.4,0.0,0.0,0.0
360.0,1040,1149,46115.0,46115.0,10.99999943,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.5306122448979592,1.5,-0.4,0.0,0.0,0.0
320.0,1040,1149,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.5306122448979592,1.5,-0.4,0.0,0.0,0.0
351.0,1040,1149,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5306122448979592,1.5,-0.4,0.0,0.0,0.0
351.0,1040,1149,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5306122448979592,1.5,-0.4,0.0,0.0,0.0
360.0,1033,1148,46115.0,46115.0,9.999999823,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.6020408163265306,1.5,-0.4,0.0,0.0,0.0
320.0,1033,1148,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.6020408163265306,1.5,-0.4,0.0,0.0,0.0
351.0,1033,1148,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6020408163265306,1.5,-0.4,0.0,0.0,0.0
351.0,1033,1148,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6020408163265306,1.5,-0.4,0.0,0.0,0.0
360.0,1030,1147,46115.0,46115.0,11.00000006,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.6326530612244898,1.5,-0.4,0.0,0.0,0.0
320.0,1030,1147,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.6326530612244898,1.5,-0.4,0.0,0.0,0.0
351.0,1030,1147,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6326530612244898,1.5,-0.4,0.0,0.0,0.0
351.0,1030,1147,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6326530612244898,1.5,-0.4,0.0,0.0,0.0
360.0,1021,1146,46115.0,46115.0,11.00000006,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.7244897959183674,1.5,-0.4,0.0,0.0,0.0
320.0,1021,1146,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.7244897959183674,1.5,-0.4,0.0,0.0,0.0
351.0,1021,1146,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.7244897959183674,1.5,-0.4,0.0,0.0,0.0
351.0,1053,1152,46115.0,46115.0,13.9999995,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.3979591836734694,1.5,-0.4,0.0,0.0,0.0
360.0,1009,1144,46115.0,46115.0,10.00000045,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.8469387755102041,1.5,-0.4,0.0,0.0,0.0
320.0,1053,1152,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.3979591836734694,1.5,-0.4,0.0,0.0,0.0
351.0,1045,1151,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.47959183673469385,1.5,-0.4,0.0,0.0,0.0
351.0,1056,1164,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-0.012500000000000011,1.0,-0.3673469387755102,1.5,-0.4,0.0,0.0,0.0
360.0,1049,1165,46115.0,46115.0,10.00000045,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.4387755102040816,1.5,-0.4,0.0,0.0,0.0
320.0,1049,1165,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.4387755102040816,1.5,-0.4,0.0,0.0,0.0
351.0,1049,1165,46115.0,46115.0,13.9999995,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.4387755102040816,1.5,-0.4,0.0,0.0,0.0
351.0,1049,1165,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.4387755102040816,1.5,-0.4,0.0,0.0,0.0
320.0,1057,1174,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.35714285714285715,1.5,-0.4,0.0,0.0,0.0
360.0,1057,1174,46115.0,46115.0,10.00000045,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.35714285714285715,1.5,-0.4,0.0,0.0,0.0
351.0,1057,1174,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.35714285714285715,1.5,-0.4,0.0,0.0,0.0
360.0,1050,1155,46115.0,46115.0,11.00000006,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.42857142857142855,1.5,-0.4,0.0,0.0,0.0
320.0,1050,1155,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.42857142857142855,1.5,-0.4,0.0,0.0,0.0
351.0,1050,1155,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.42857142857142855,1.5,-0.4,0.0,0.0,0.0
351.0,1050,1155,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.42857142857142855,1.5,-0.4,0.0,0.0,0.0
360.0,1045,1151,46115.0,46115.0,11.00000006,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.47959183673469385,1.5,-0.4,0.0,0.0,0.0
320.0,1045,1151,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.47959183673469385,1.5,-0.4,0.0,0.0,0.0
351.0,1045,1151,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.47959183673469385,1.5,-0.4,0.0,0.0,0.0
360.0,1053,1152,46115.0,46115.0,10.99999943,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.3979591836734694,1.5,-0.4,0.0,0.0,0.0
351.0,1047,1115,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.45918367346938777,1.5,-0.4,0.0,0.0,0.0
360.0,1009,1144,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,3.500000000000002,-0.012500000000000011,1.0799999999999996,-0.8469387755102041,1.5,-0.4,0.0,0.0,0.0
351.0,1009,1144,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.8469387755102041,1.5,-0.4,0.0,0.0,0.0
351.0,1037,1126,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
351.0,1037,1126,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
351.0,1054,1128,46115.0,46115.0,15.99999997,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
351.0,1054,1128,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
317.0,1037,1109,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
317.0,1037,1109,46115.0,46115.0,11.99999966,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
351.0,1037,1109,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.025000000000000022,1.0,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
351.0,1037,1109,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
317.0,1036,1107,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
317.0,1036,1107,46115.0,46115.0,11.99999966,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
351.0,1036,1107,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
351.0,1036,1107,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
370.0,1043,1122,46115.0,46115.0,11.00000006,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,-0.025000000000000022,-0.9600000000000002,-0.5,1.5,-0.4,0.0,0.0,0.0
370.0,1043,1122,46115.0,46115.0,9.999999823,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.5,1.5,-0.4,0.0,0.0,0.0
351.0,1043,1122,46115.0,46115.0,13.9999995,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5,1.5,-0.4,0.0,0.0,0.0
276.0,1037,1126,46115.0,46115.0,11.99999966,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
351.0,1009,1144,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.8469387755102041,1.5,-0.4,0.0,0.0,0.0
317.0,1037,1126,46115.0,46115.0,11.99999966,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,3.500000000000002,-0.012500000000000011,-0.12000000000000029,-0.5612244897959183,1.5,-0.4,0.0,0.0,0.0
276.0,1040,1128,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,0.9199999999999996,-0.5306122448979592,1.5,-0.4,0.0,0.0,0.0
360.0,1022,1145,46115.0,46115.0,10.99999943,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.7142857142857143,1.5,-0.4,0.0,0.0,0.0
276.0,1022,1145,46115.0,46115.0,12.00000029,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.7142857142857143,1.5,-0.4,0.0,0.0,0.0
351.0,1022,1145,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.7142857142857143,1.5,-0.4,0.0,0.0,0.0
360.0,1023,1131,46115.0,46115.0,10.00000045,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,-0.5000000000000007,-0.012500000000000011,-0.9600000000000002,-0.7040816326530612,1.5,-0.4,0.0,0.0,0.0
276.0,1023,1131,46115.0,46115.0,12.00000029,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.7040816326530612,1.5,-0.4,0.0,0.0,0.0
351.0,1023,1131,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.7040816326530612,1.5,-0.4,0.0,0.0,0.0
351.0,1023,1131,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.7040816326530612,1.5,-0.4,0.0,0.0,0.0
317.0,1030,1120,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.6326530612244898,1.5,-0.4,0.0,0.0,0.0
351.0,1030,1120,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6326530612244898,1.5,-0.4,0.0,0.0,0.0
351.0,1030,1120,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6326530612244898,1.5,-0.4,0.0,0.0,0.0
276.0,1029,1132,46115.0,46115.0,12.00000029,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.6428571428571429,1.5,-0.4,0.0,0.0,0.0
317.0,1029,1132,46115.0,46115.0,12.00000029,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.6428571428571429,1.5,-0.4,0.0,0.0,0.0
351.0,1029,1132,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6428571428571429,1.5,-0.4,0.0,0.0,0.0
351.0,1029,1132,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.6428571428571429,1.5,-0.4,0.0,0.0,0.0
317.0,1040,1128,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,4.000000000000002,-0.012500000000000011,-0.12000000000000029,-0.5306122448979592,1.5,-0.4,0.0,0.0,0.0
351.0,1040,1128,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,-0.012500000000000011,1.0,-0.5306122448979592,1.5,-0.4,0.0,0.0,0.0
332.0,1080,1812,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,1.0,1.0,-0.12244897959183673,1.5,-0.4,0.0,0.0,0.0
332.0,940,2165,46115.0,46115.0,16.99999957,4,0,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,-1.5510204081632653,1.5,-0.4,0.0,0.0,0.0
317.0,1080,1812,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,3.500000000000002,1.0,-0.12000000000000029,-0.12244897959183673,1.5,-0.4,0.0,0.0,0.0
332.0,1141,1040,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.5,1.5,-0.4,0.0,0.0,0.0
332.0,1141,1040,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.5,1.5,-0.4,0.0,0.0,0.0
320.0,1148,1072,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
320.0,1148,1072,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
332.0,1148,1072,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
332.0,1148,1072,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.5714285714285714,1.5,-0.4,0.0,0.0,0.0
320.0,1158,1086,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.673469387755102,1.5,-0.4,0.0,0.0,0.0
320.0,1158,1086,46115.0,46115.0,13.9999995,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.673469387755102,1.5,-0.4,0.0,0.0,0.0
332.0,1158,1086,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.673469387755102,1.5,-0.4,0.0,0.0,0.0
320.0,1158,1102,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.673469387755102,1.5,-0.4,0.0,0.0,0.0
320.0,1158,1102,46115.0,46115.0,14.00000013,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.673469387755102,1.5,-0.4,0.0,0.0,0.0
332.0,1158,1102,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.673469387755102,1.5,-0.4,0.0,0.0,0.0
332.0,1158,1102,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.673469387755102,1.5,-0.4,0.0,0.0,0.0
366.8,1160,1109,46115.0,46115.0,11.00000006,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,0.5000000000000007,1.0,-0.9600000000000002,0.6938775510204082,1.5,-0.4,0.0,0.0,0.0
320.0,1160,1109,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.6938775510204082,1.5,-0.4,0.0,0.0,0.0
320.0,1141,1040,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.9199999999999996,0.5,1.5,-0.4,0.0,0.0,0.0
332.0,1160,1109,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.6938775510204082,1.5,-0.4,0.0,0.0,0.0
320.0,1141,1040,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.9199999999999996,0.5,1.5,-0.4,0.0,0.0,0.0
320.0,1155,1041,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.6428571428571429,1.5,-0.4,0.0,0.0,0.0
385.0,1138,981,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.23999999999999985,0.46938775510204084,1.5,-0.4,0.0,0.0,0.0
332.0,1138,981,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.46938775510204084,1.5,-0.4,0.0,0.0,0.0
332.0,1138,981,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.46938775510204084,1.5,-0.4,0.0,0.0,0.0
320.0,1130,1000,46115.0,46115.0,15.99999997,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.9199999999999996,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
385.0,1130,1000,46115.0,46115.0,12.9999999,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.23999999999999985,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
332.0,1130,1000,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
332.0,1130,1000,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
320.0,1130,1015,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
320.0,1130,1015,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
332.0,1130,1015,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
332.0,1130,1015,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.3877551020408163,1.5,-0.4,0.0,0.0,0.0
320.0,1137,1019,46115.0,46115.0,15.99999997,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.9199999999999996,0.45918367346938777,1.5,-0.4,0.0,0.0,0.0
320.0,1137,1019,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.9199999999999996,0.45918367346938777,1.5,-0.4,0.0,0.0,0.0
332.0,1137,1019,46115.0,46115.0,15.00000036,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.45918367346938777,1.5,-0.4,0.0,0.0,0.0
320.0,1155,1041,46115.0,46115.0,15.99999997,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,0.9199999999999996,0.6428571428571429,1.5,-0.4,0.0,0.0,0.0
332.0,1155,1041,46115.0,46115.0,14.99999973,4,4,4,0.0,0,0.0,0.0,0.0,0.0,0,1.5000000000000007,1.0,1.0,0.6428571428571429,1.5,-0.4,0.0,0.0,0.0
